Title,Composer,Permlink,Instrumentation,Key,Piece Style,First Performance,Year/Date of Composition,Composer Time Period,Average Duration,Year,num_downloads
"'t verre wonderbare land, Op.29","Pinoy, Peter","https://imslp.org/wiki/'t_verre_wonderbare_land,_Op.29_(Pinoy,_Peter)",piano,,modern,,2020,modern,3,2020,193
"( ), Op.1","Topete Galván, Luis","https://imslp.org/wiki/(_),_Op.1_(Topete_Galván,_Luis)","guitar, piano",G minor,modern,,2018,modern,10,2018,922
*H₂WEYD-,"Farn, Kat","https://imslp.org/wiki/*H₂WEYD-_(Farn,_Kat)",voice,,modern,,2025,modern,1,2025,50
"- - - world turns . . ., Op.20","Ferreri, Ernesto","https://imslp.org/wiki/-_-_-_world_turns_._._.,_Op.20_(Ferreri,_Ernesto)",orchestra,,modern,,2002,modern,8,2002,1287
... de pronto,"Torre, Salvador","https://imslp.org/wiki/..._de_pronto_(Torre,_Salvador)","cello, flute (piccolo), percussion, piano, sax (bar. sopr.) or bass clarinet, viola, violin",,modern,,2012,modern,3,2012,1507
"...94..., Op.17","Sorg, Andreas","https://imslp.org/wiki/...94...,_Op.17_(Sorg,_Andreas)","10), 11) 2 pianos (nos.2, 3, 4, 5, 6, 7, 8, 9, cello (nos.1, clarinet, contrabassoon, piccolo, violin",,modern,,1994,modern,,1994,83
'Widders Beware' Maidens Take Care!,"Winner, Septimus","https://imslp.org/wiki/'Widders_Beware'_Maidens_Take_Care!_(Winner,_Septimus)","piano, voice",G major,romantic,,,romantic,5,,34
'tis like the distance,"Priest, Barnaby","https://imslp.org/wiki/'tis_like_the_distance_(Priest,_Barnaby)","pianoforte, violoncello",,modern,,2010,modern,14,2010,46
...E agora?!,"Campos, Antero de","https://imslp.org/wiki/...E_agora?!_(Campos,_Antero_de)",piano,D major,early 20th century,,,early 20th century,,,38
...before a droplet hits the water,"Xu, Xavier Shuang","https://imslp.org/wiki/...before_a_droplet_hits_the_water_(Xu,_Xavier_Shuang)",piano,,early 20th century,,,modern,7,,2739
...Nem á páu...,"Delgado, Optaciano","https://imslp.org/wiki/...Nem_á_páu..._(Delgado,_Optaciano)",piano,D minor,early 20th century,,,romantic,,,40
*PELH₂-,"Farn, Kat","https://imslp.org/wiki/*PELH₂-_(Farn,_Kat)","bass flute, timpani",,modern,,2024,modern,10,2024,21
...E nada mais!,"Tavares, Hekel","https://imslp.org/wiki/...E_nada_mais!_(Tavares,_Hekel)","piano, voice",F major,early 20th century,,,early 20th century,,,7
"(Ver)suche Frieden..., Op.133","Hirschfeld, C. René","https://imslp.org/wiki/(Ver)suche_Frieden...,_Op.133_(Hirschfeld,_C._René)","mixed chorus (satb) or female chorus (ssaa), piano",,modern,,2017,modern,6,2017,255
...and long gone by,"Bachlund, Gary","https://imslp.org/wiki/...and_long_gone_by_(Bachlund,_Gary)",organ,,modern,,1996,modern,5,1996,1884
"...et l'Angelus sonna..., Op.34","Lagourgue, Charles","https://imslp.org/wiki/...et_l'Angelus_sonna...,_Op.34_(Lagourgue,_Charles)","cello, piano",,romantic,,,early 20th century,,,31
...et qua diversa moventur,"Buongiorno Nardelli, Marco","https://imslp.org/wiki/...et_qua_diversa_moventur_(Buongiorno_Nardelli,_Marco)","b ♭ clarinet and piano, violin",,modern,,2015,modern,6,2015,2327
...A Corner of Peace,"Politano, Antonio","https://imslp.org/wiki/...A_Corner_of_Peace_(Politano,_Antonio)",2 sopranino recorders,,modern,,2024,modern,2,2024,29
...ma non troppo,"Schnier, Joâo","https://imslp.org/wiki/...ma_non_troppo_(Schnier,_Joâo)",piano,,modern,,2012/03,modern,2,2012,2066
...wie zwei Flöten süß,"Bachlund, Gary","https://imslp.org/wiki/...wie_zwei_Flöten_süß_(Bachlund,_Gary)",2 flutes,,modern,,2017,modern,5,2017,1427
0-Point Transformation,"Ceunen, Felix Joseph","https://imslp.org/wiki/0-Point_Transformation_(Ceunen,_Felix_Joseph)","harp, violin",,modern,,,modern,,,2293
...de los angeles,"Bachlund, Gary","https://imslp.org/wiki/...de_los_angeles_(Bachlund,_Gary)",organ,C minor,modern,,2020,modern,5,2020,303
"001 Preview, CCW104","Labrecque, Samuel","https://imslp.org/wiki/001_Preview,_CCW104_(Labrecque,_Samuel)",piano,D minor,modern,,2010,modern,2,2010,28
"001 Preview, CCW105","Labrecque, Samuel","https://imslp.org/wiki/001_Preview,_CCW105_(Labrecque,_Samuel)","mixed chorus (satb), orchestra",D minor,modern,,2010,modern,3,2010,18
1,"Omid, Aryan","https://imslp.org/wiki/1_(Omid,_Aryan)","2 or more play-ers singing and, or tapping fingers",,modern,,2016,modern,,2016,765
1,"Psimikakis-Chalkokondylis, Nikolaos-Laonikos","https://imslp.org/wiki/1_(Psimikakis-Chalkokondylis,_Nikolaos-Laonikos)",voice and any plucked string instrument,,modern,,2009,modern,1,2009,2125
09:00 UTC,"Shigeta, Takuya","https://imslp.org/wiki/09:00_UTC_(Shigeta,_Takuya)","2 alto saxophones, 2 bassoons, 2 flutes, 2 oboes, 2 wood blocks, 3 clarinets, 3 cow bells, 3 trombones, 3 trumpets, alto clarinet, baritone saxophone 3 horns, bass clarinet, bass drum, claves, euphonium, glockenspiel, hi-hat cymbal, marimba, orchestra: piccolo, piccolo clarinet (e♭), snare drum, string bass, suspended cymbal, tam-tam, tenor saxophone, timpani, tom-toms, triangle, tuba, vibraphone, vibraslap, xylophone",,modern,,2019,modern,4,2019,302
"...ver per un diletto, H.766","Scarlatti, Alessandro","https://imslp.org/wiki/...ver_per_un_diletto,_H.766_(Scarlatti,_Alessandro)","continuo, soprano",,baroque,,1705,baroque,,1705,51
1,"Rewly, Cheston","https://imslp.org/wiki/1_(Rewly,_Cheston)",piano,,modern,,2025,modern,,2025,53
1 Dance and 1 Song,"Henry le jeune, Jean","https://imslp.org/wiki/1_Dance_and_1_Song_(Henry_le_jeune,_Jean)",,,baroque,,,baroque,,,7486
1 Deutscher samt Trio,"Obentraut, Maximilian","https://imslp.org/wiki/1_Deutscher_samt_Trio_(Obentraut,_Maximilian)",piano,A-flat major,romantic,,,romantic,,,20
1 Koral og 10 små frie kompositioner for orgel,"Palsgård, André","https://imslp.org/wiki/1_Koral_og_10_små_frie_kompositioner_for_orgel_(Palsgård,_André)",organ,,classical,,1989-97,classical,15,1989,120
1 Lied and 1 Walzer,"Lang, Josephine","https://imslp.org/wiki/1_Lied_and_1_Walzer_(Lang,_Josephine)","piano, voice",,romantic,,,romantic,,,1203
1 Little Curl of Auburn Hair,"McNaughton, John Hugh","https://imslp.org/wiki/1_Little_Curl_of_Auburn_Hair_(McNaughton,_John_Hugh)","piano, voice",A-flat major,romantic,,,romantic,,,4
1 Madrigal and 18 Canons,"Caldara, Antonio","https://imslp.org/wiki/1_Madrigal_and_18_Canons_(Caldara,_Antonio)","4 voices (s, a, b) and continuo, canons for 3-5 vv., t",,baroque,,,baroque,,,3565
1 Algorithm for Mind Control Technique to be Used in Training the Government,"Sysmoebius, Z Q","https://imslp.org/wiki/1_Algorithm_for_Mind_Control_Technique_to_be_Used_in_Training_the_Government_(Sysmoebius,_Z_Q)","extended, strings",,modern,,2020,modern,4,2020,0
1 Bar Delight,"Sarić, Valentin","https://imslp.org/wiki/1_Bar_Delight_(Sarić,_Valentin)",organ,C major,modern,,2018,modern,1,2018,214
1 Mazur et 2 valses,"Rembieliński, Aleksander","https://imslp.org/wiki/1_Mazur_et_2_valses_(Rembieliński,_Aleksander)",piano,,romantic,,,romantic,,,16
1-2-3 Noreen,"Toker, Hakan Ali","https://imslp.org/wiki/1-2-3_Noreen_(Toker,_Hakan_Ali)","piano, viola",C major,romantic,,2021,modern,5,2021,402
1.2,"Joshi, Rohan","https://imslp.org/wiki/1.2_(Joshi,_Rohan)",orchestra,,modern,,2018,modern,3,2018,514
10 Aandelige Sange,"Hartmann, Johan Peter Emilius","https://imslp.org/wiki/10_Aandelige_Sange_(Hartmann,_Johan_Peter_Emilius)","mixed chorus, no.8: baritone, piano, voice",,romantic,,,romantic,,,13
"1, Op.1","Miranda, Santiago Leonardo","https://imslp.org/wiki/1,_Op.1_(Miranda,_Santiago_Leonardo)",electric guitar,,modern,,,modern,,,1362
1.X.1905,"Janáček, Leoš","https://imslp.org/wiki/1.X.1905_(Janáček,_Leoš)",piano,E-flat minor,early 20th century,,1905-06,romantic,13,1905,18063
10 Airs variés pour guitare ou lyre,"Lintant, Charles","https://imslp.org/wiki/10_Airs_variés_pour_guitare_ou_lyre_(Lintant,_Charles)",guitar (or lyre-guitar),,romantic,,,romantic,,,55
"1 Minute Piece: FairyBox, Op.149","Pasquil, Justin","https://imslp.org/wiki/1_Minute_Piece:_FairyBox,_Op.149_(Pasquil,_Justin)",piano,A major,modern,,2023,modern,1,2023,43
1 Moonlit Night,"Toyofuku, Masashi","https://imslp.org/wiki/1_Moonlit_Night_(Toyofuku,_Masashi)",piano,D minor,modern,,2025,modern,3,2025,23
"10 Ancient Poems, Op.25","Xian, Xinghai","https://imslp.org/wiki/10_Ancient_Poems,_Op.25_(Xian,_Xinghai)","piano, voice",,early 20th century,,,early 20th century,,,0
10 Adagios for Organ in the Free Style,"Höpner, Christian Gottlob","https://imslp.org/wiki/10_Adagios_for_Organ_in_the_Free_Style_(Höpner,_Christian_Gottlob)",organ,,romantic,,,romantic,,,910
10 Aporetic Tropes,"Patron, Albert","https://imslp.org/wiki/10_Aporetic_Tropes_(Patron,_Albert)",1 piano,,modern,,1989/1990,early 20th century,,1989,557
"10 Arias, B-Bc 15179",Various,"https://imslp.org/wiki/10_Arias,_B-Bc_15179_(Various)","continuo, soprano, strings",,baroque,,,,,,103
10 Ausgewählte Klavierstücke,"Niemann, Walter","https://imslp.org/wiki/10_Ausgewählte_Klavierstücke_(Niemann,_Walter)",piano,,romantic,,,romantic,,,232
"10 Bagatellen, Op.6","Haas, Joseph","https://imslp.org/wiki/10_Bagatellen,_Op.6_(Haas,_Joseph)",piano,,romantic,,1902-04,early 20th century,,1902,606
"10 Bagatellen, Op.17","Hermann, C. A.","https://imslp.org/wiki/10_Bagatellen,_Op.17_(Hermann,_C._A.)",piano,,romantic,,,early 20th century,,,60
"10 Bagatelles, Op.156","Hedges, Anthony","https://imslp.org/wiki/10_Bagatelles,_Op.156_(Hedges,_Anthony)",piano,,modern,,2005,modern,25,2005,781
"10 Bagatelles, Op.1","Silmon-Clyde, Joseph","https://imslp.org/wiki/10_Bagatelles,_Op.1_(Silmon-Clyde,_Joseph)",piano,,modern,,2018,modern,,2018,20
"10 Bagatelles, Op.27","Levenson, Boris","https://imslp.org/wiki/10_Bagatelles,_Op.27_(Levenson,_Boris)",piano,,romantic,,,early 20th century,,,47
10 Aarestrupske Ritorneller,"Laub, Thomas","https://imslp.org/wiki/10_Aarestrupske_Ritorneller_(Laub,_Thomas)","piano, voice",,early 20th century,,,early 20th century,,,5654
"10 Anfangs-Etüden, Op.59","Toch, Ernst","https://imslp.org/wiki/10_Anfangs-Etüden,_Op.59_(Toch,_Ernst)",piano,,early 20th century,,,early 20th century,,,0
"10 Bagatelles, Op.5","Tcherepnin, Aleksandr","https://imslp.org/wiki/10_Bagatelles,_Op.5_(Tcherepnin,_Aleksandr)",piano,,early 20th century,,1912-18,early 20th century,12,1912,341
"10 Bagatelles, Op.34","Sibelius, Jean","https://imslp.org/wiki/10_Bagatelles,_Op.34_(Sibelius,_Jean)",piano,,romantic,,1914-16,early 20th century,,1914,11241
10 Balli tedeschi con coda,"Stehlík, František","https://imslp.org/wiki/10_Balli_tedeschi_con_coda_(Stehlík,_František)",piano,,romantic,,,romantic,,,14
10 Blake Songs,"Vaughan Williams, Ralph","https://imslp.org/wiki/10_Blake_Songs_(Vaughan_Williams,_Ralph)","oboe, voice",see below,modern,,1957,early 20th century,,1957,0
10 Bicinia from the Compendiolum musicæ,"Faber, Heinrich","https://imslp.org/wiki/10_Bicinia_from_the_Compendiolum_musicæ_(Faber,_Heinrich)",2 voices (or instruments),,renaissance,,,renaissance,,,3289
10 Canciones Populares Catalanas,"Llobet, Miguel","https://imslp.org/wiki/10_Canciones_Populares_Catalanas_(Llobet,_Miguel)",guitar,,romantic,,,early 20th century,,,0
10 Brass Tutors,"Türner, Franz","https://imslp.org/wiki/10_Brass_Tutors_(Türner,_Franz)",band brass instruments,,romantic,,,romantic,,,2844
"10 Brilliant Octave Studies, Op.1044","Sartorio, Arnoldo","https://imslp.org/wiki/10_Brilliant_Octave_Studies,_Op.1044_(Sartorio,_Arnoldo)",piano,,early 20th century,,,romantic,,,1545
"10 Canciones populares españolas, Op.26","Hernández Bellido, José Ramón","https://imslp.org/wiki/10_Canciones_populares_españolas,_Op.26_(Hernández_Bellido,_José_Ramón)","orchestra, voice",,modern,,2004,modern,35,2004,651
10 Canciones tradicionales costarricenses,"Sans, Juan Francisco","https://imslp.org/wiki/10_Canciones_tradicionales_costarricenses_(Sans,_Juan_Francisco)",string orchestra,E-flat minor,traditional (folk),,2003,modern,,2003,244
"10 Canonic Studies, Op.12","Chadwick, George Whitefield","https://imslp.org/wiki/10_Canonic_Studies,_Op.12_(Chadwick,_George_Whitefield)",organ,,romantic,,,romantic,,,1095
10 Barcarole,"Millico, Giuseppe","https://imslp.org/wiki/10_Barcarole_(Millico,_Giuseppe)","piano, soprano",,classical,,,classical,,,123
10 Canzonets,"Cumberland, Elizabeth Pym","https://imslp.org/wiki/10_Canzonets_(Cumberland,_Elizabeth_Pym)","harp, piano, voice",,romantic,,,romantic,,,175
"10 Caprices, Op.9","Gambaro, Vincenzo","https://imslp.org/wiki/10_Caprices,_Op.9_(Gambaro,_Vincenzo)",clarinet,,romantic,,,classical,,,4128
10 Canzonets,"Haydn, Joseph","https://imslp.org/wiki/10_Canzonets_(Haydn,_Joseph)","piano, voice",see below,classical,,"1794-95, 1804, 1806",classical,,1794,4652
10 Chansons,"Janequin, Clément","https://imslp.org/wiki/10_Chansons_(Janequin,_Clément)",4 voices a capella,,renaissance,,,renaissance,,,2906
1 January 2024 Waltz,"Nichifor, Serban","https://imslp.org/wiki/1_January_2024_Waltz_(Nichifor,_Serban)","guitar, tape (electronic accompaniment)",,romantic,,2024,modern,3,2024,34
"10 Cello Solos, Op.15","Lapis, Santo","https://imslp.org/wiki/10_Cello_Solos,_Op.15_(Lapis,_Santo)","cello, continuo",,baroque,,,baroque,,,118
10 Chants et danses populaires basques,"Bordes, Charles","https://imslp.org/wiki/10_Chants_et_danses_populaires_basques_(Bordes,_Charles)",piano,,traditional (folk),,,romantic,,,50
10 Chants du Jura,"Samson, Joseph","https://imslp.org/wiki/10_Chants_du_Jura_(Samson,_Joseph)",4 voices,,modern,,,early 20th century,,,0
10 Chansons,"Certon, Pierre","https://imslp.org/wiki/10_Chansons_(Certon,_Pierre)",4 voices,,renaissance,,,renaissance,,,2232
10 Caprices for Violin,"Bertuzzi, Pietro","https://imslp.org/wiki/10_Caprices_for_Violin_(Bertuzzi,_Pietro)",violin,,classical,,,romantic,,,1164
10 Celebrated String Quartets,"Mozart, Wolfgang Amadeus","https://imslp.org/wiki/10_Celebrated_String_Quartets_(Mozart,_Wolfgang_Amadeus)","2 violins, cello, viola",,classical,,,classical,,,2481
"10 Charakteristische Tonstücke, Op.86","Karg-Elert, Sigfrid","https://imslp.org/wiki/10_Charakteristische_Tonstücke,_Op.86_(Karg-Elert,_Sigfrid)",organ,,early 20th century,,,early 20th century,50,,3201
"10 Charakterstücke Für die Passionszeit, Op.58","Gulbins, Max","https://imslp.org/wiki/10_Charakterstücke_Für_die_Passionszeit,_Op.58_(Gulbins,_Max)",organ,,romantic,,,romantic,,,3472
"10 Charakterstücke, Op.24","Wilm, Nicolai von","https://imslp.org/wiki/10_Charakterstücke,_Op.24_(Wilm,_Nicolai_von)",piano,,romantic,,,romantic,,,1479
"10 Children's Pieces, RBV 15",RSB,"https://imslp.org/wiki/10_Children's_Pieces,_RBV_15_(RSB)",piano,,modern,,2012,modern,,2012,661
"10 Children's Pieces, RBV 17",RSB,"https://imslp.org/wiki/10_Children's_Pieces,_RBV_17_(RSB)",piano,Various,modern,,2013,modern,,2013,602
"10 Chants populaires Lettons, Op.29","Vītols, Jāzeps","https://imslp.org/wiki/10_Chants_populaires_Lettons,_Op.29_(Vītols,_Jāzeps)",piano,,romantic,,,romantic,,,1118
10 Children's Songs,"Kalinnikov, Viktor","https://imslp.org/wiki/10_Children's_Songs_(Kalinnikov,_Viktor)","2-part children's chorus, piano",,romantic,,,romantic,,,93
"10 Children's Songs, Op.1","Finzi, Gerald","https://imslp.org/wiki/10_Children's_Songs,_Op.1_(Finzi,_Gerald)","for some songs, optionally 2 voices), piano, voice (or",,early 20th century,,1920-21,early 20th century,,1920,0
"10 Charakterstücke, Op.62","Wickenhausser, Richard","https://imslp.org/wiki/10_Charakterstücke,_Op.62_(Wickenhausser,_Richard)",piano,,romantic,,,romantic,,,45
"10 Choral Pieces, Op.27","Chesnokov, Pavel","https://imslp.org/wiki/10_Choral_Pieces,_Op.27_(Chesnokov,_Pavel)",mixed chorus (satb),,romantic,,,early 20th century,,,2363
"10 Choralbearbeitungen, Op.4","Engelbrecht, Carl Friedrich","https://imslp.org/wiki/10_Choralbearbeitungen,_Op.4_(Engelbrecht,_Carl_Friedrich)",organ,,romantic,,,romantic,,,1124
"10 Chorale Improvisations, Op.5","Manz, Paul","https://imslp.org/wiki/10_Chorale_Improvisations,_Op.5_(Manz,_Paul)",organ,,romantic,,"1959-61, see the Movements",modern,,1959,177
"10 Children's Pieces, RBV 19",RSB,"https://imslp.org/wiki/10_Children's_Pieces,_RBV_19_(RSB)",piano,Various,classical,,2013,modern,,2013,687
"10 Choralvorspiele, Op.23","Weyhmann, Johannes","https://imslp.org/wiki/10_Choralvorspiele,_Op.23_(Weyhmann,_Johannes)",organ,,romantic,,,romantic,,,61
"10 Chorale Preludes, BV B 27","Busoni, Ferruccio","https://imslp.org/wiki/10_Chorale_Preludes,_BV_B_27_(Busoni,_Ferruccio)",piano (arranged),,romantic,,1898,romantic,,1898,65579
10 Characteristic Sonatinas,"Sternberg, Constantin von","https://imslp.org/wiki/10_Characteristic_Sonatinas_(Sternberg,_Constantin_von)",piano,,romantic,,,romantic,,,3801
"10 Choralvorspiele, Op.26","Claußnitzer, Hermann Paul","https://imslp.org/wiki/10_Choralvorspiele,_Op.26_(Claußnitzer,_Hermann_Paul)",organ,,early 20th century,,,romantic,,,1782
"10 Church Pieces for the Organ with 4 Anthems in Score, Op.2","Jones, William","https://imslp.org/wiki/10_Church_Pieces_for_the_Organ_with_4_Anthems_in_Score,_Op.2_(Jones,_William)","10 pieces: organ 4 anthems: 3 voices, continuo (no.2), continuo (no.3), continuo (no.4), organ, organ (incl. figured bass) (no.1), satb voices, satb voices (& ists), ssatb, ssatb chorus), tenor (& ists",,classical,,,classical,,,557
10 Commandments Songs,"Miles, C. Austin","https://imslp.org/wiki/10_Commandments_Songs_(Miles,_C._Austin)","alto, bass, keyboard, soprano, tenor",E-flat major,early 20th century,,1916,early 20th century,,1916,28
"10 Communion Hymns, Op.25","Chesnokov, Pavel","https://imslp.org/wiki/10_Communion_Hymns,_Op.25_(Chesnokov,_Pavel)",mixed chorus,,early 20th century,,1909-10,early 20th century,,1909,1799
10 Composiciones,"Prat, Domingo","https://imslp.org/wiki/10_Composiciones_(Prat,_Domingo)",guitar,,early 20th century,,,romantic,,,0
"10 Concert-Etuden, Op.82","Köhler, Ernesto","https://imslp.org/wiki/10_Concert-Etuden,_Op.82_(Köhler,_Ernesto)","flute, piano",,romantic,,,romantic,,,458
10 Compositions for Organ,"Grace, Harvey","https://imslp.org/wiki/10_Compositions_for_Organ_(Grace,_Harvey)",organ,,early 20th century,,,early 20th century,,,552
"10 Concerti Grossi, Op.3","Barsanti, Francesco","https://imslp.org/wiki/10_Concerti_Grossi,_Op.3_(Barsanti,_Francesco)",orchestra,,baroque,,,baroque,,,4130
10 Classics for Harp and Organ,"Robinson, Gertrude Ina","https://imslp.org/wiki/10_Classics_for_Harp_and_Organ_(Robinson,_Gertrude_Ina)","harp, organ",,romantic,,,romantic,,,1798
